title,url,view
ヒカキンの秘密基地をお見せします,/watch?v=O2Jmuvbt2H8,2270122
水のいらないシャンプーで髪洗ってみた,/watch?v=I0FuE6-rqEQ,1126460
アイスモナカを焼くとパリパリで超うまくなるらしい！,/watch?v=Blb6aZFEl3k,4979161
飲むお守り飲みまくってみたwww【金運アップ】,/watch?v=hobIorLEkSo,505309
ベビースターラーメンのカップ麺 vs 自作ベビースターラーメンラーメン,/watch?v=pZ8i-MQKliY,1081489
インドの青鬼飲んでみたw,/watch?v=ny07S0RIHgs,1289134
【5000人規模】今年のYouTubeFanFestがすごいw【応募受付中】【YouTuberイベント】,/watch?v=oDo4fn0j6S0,236606
ファミマのジバニャンまん & トムニャンまんがマジでうまい！【妖怪ウォッチ】,/watch?v=M0qcP66P_sE,975854
PSVRでサメに襲われて心臓止まりかけたwww【プレイステーション VR】,/watch?v=QB5sRBgAZdo,13932438
無印良品の人気No.1スイーツ食べてみた♪,/watch?v=TpoL6kKyPxU,1297528
iPhone7を使ってみてわかった良いところ、悪いところ,/watch?v=IBXpRPF8Y6Y,3105680
トロンボーンにチャレンジしてみたw,/watch?v=RpDmHN639fw,3479296
カホン買って演奏してみた♪ 【ヒカちゃんの楽器教室】,/watch?v=71D1MlfDhyY,1036047
雪見だいふくにきな粉と黒みつかけるとめちゃうまい！？,/watch?v=i0J4Rjf7f-Y,804087
女子高生りんなちゃんにファッションチェックしてもらったら驚愕の点数でした,/watch?v=7ASljHl71Ds,1626460
ヒカキン、潔癖症？診断してみた！,/watch?v=hbjJpvHN2Xg,1990934
超巨大コーラ貯金箱に貯金始めます！,/watch?v=hmUZ-5EoNYg,965971
マインクラフトミニフィギュア エンドストーンシリーズでゾンビを狙って５箱開封！,/watch?v=slio65gj46g,2169772
巨大なタマゴ温めたらなんか生まれてきた！！！,/watch?v=996AiqWVFFc,13930249
スマホで水中にある豆腐切ってみた！,/watch?v=jUBbRsYI-To,1202227
坂本龍馬の銃買ってみたらマジかっけぇw,/watch?v=psr_OF6TkCA,5501330
ヒカキンゲームズスタジオに吸音材を導入！,/watch?v=ZHQB0s8RHQ0,1233158
騒音だけカットするデジタル耳栓がヤバすぎたwww,/watch?v=8FJlBsQpQDo,726398
アメリカ産のおなら爆弾を爆発させたら大変なことに…,/watch?v=YI--09ipGZo,2243330
【超簡単】iPhoneのカメラのシャッター音を消す裏技！【iPhone7】【iOS10】,/watch?v=2lt56czUp_U,1811070
アメリカの拳銃メーカーのボールペンが最強すぎて危ない件,/watch?v=efHztMmfrxs,7852985
【兄弟対決】ヒカキン vs セイキン 声優バトル！【アプモン】,/watch?v=8KQ28QfkueM,1074615
【新発売】マックのハロウィンポテト食べてみた！,/watch?v=ruwBHVRkVMg,973262
iPhone7ジェットブラック開封後、即水没！,/watch?v=Y9bjgpQob0o,7452889
【超便利】電子メモパッドに色々落書きしてみた！,/watch?v=YvQsyUKVj9k,1200012
【まさかの金額】家でSuicaの残高が見れるだと!?【PASMO・ICOCA】,/watch?v=rebLCk2BSfs,1050694
【閲覧注意】ゲロスプレー鼻に噴射したらやばすぎた,/watch?v=151jJCEh84g,3300108
セイキンが洗脳された!?,/watch?v=g6J8Vmv5xKY,1332484
セイキンの１万円札を封印してみたw 揃えないと開かないルービックキューブ【アクンダ】,/watch?v=D4Z9W9U2pbE,4175648
【超激レア】プチプチ10000個に1個の確率でハート型があるらしいので探してみた！,/watch?v=-EQ7lpcptpY,1850450
水と塩だけで光るLEDライトがあるだと!?【災害時・停電時対策】,/watch?v=b31qMosXH-c,835767
【最強】乗っても折れない傘があるだと!?【アンブレイカブル傘】,/watch?v=m6fHWVvFb54,3086372
【売れすぎて販売中止】カップヌードル謎肉祭食べてみた！,/watch?v=Mi9TwYbceJc,1883976
【激うま】ヒカキンが最近猛烈にハマってる食べ物紹介！,/watch?v=QUEWboPzF-A,3351845
iPhone7ジェットブラックがやって…きた!?,/watch?v=hK2pxaXbtyg,3913928
【飯テロ】吉野家から松茸牛丼発売だと!? 早速食べてみた！【高級・期間限定】,/watch?v=DkiFWzvtD-I,1326612
本物の手錠!? 余裕でブチ切ってやんよ！,/watch?v=OydzKA1KepI,5749797
【謝罪】あけびの食べる部分間違えてました,/watch?v=x6u0GOUrHl0,5425256
初めてあけび食べてみたら。。。,/watch?v=L6BjrLsLW7o,4771077
大量のホッカイロで焼きいもが出来るらしい,/watch?v=pku2frvI8zA,1964766
火をつけられるiPhoneケースがあるだと!? ライター付きケース！,/watch?v=kc0ErklVRtA,3175787
【巨大】1リットルバケツプリンがデカくてめちゃ美味かった！,/watch?v=kRFC7zP4tqg,2508424
ヒカキンの最近キレそうになった話【愚痴】,/watch?v=vACCsYg0Wvw,5096451
YouTubeに裏技があるだと!? 画面がグニャグニャに!?,/watch?v=-mmDAN0Qqn0,1434515
Google検索の裏技でマリオブロックが出現する!? 【隠しコマンド】,/watch?v=gEK5uMZhL54,1148710
若者よけ超音波アプリがあるだと!? 自分が若者か試してみた！【超音波バリア】,/watch?v=6Gd8nn_Fkk0,1104550
1列のルービックキューブ!? これなら出来るっしょ！w,/watch?v=IbI_XUYt3SY,7959152
【超激レア】15年前の遊戯王カード箱買いしてみた！【アヌビスの呪い】,/watch?v=cYxoiU8AtYY,1941599
激くさオナラスプレー VS おなら消臭パンツの頂上決戦,/watch?v=GUw9SS1R7ls,1144383
YouTuberの誰と似てるか診断してくれるカメラアプリで診断してみたら…w,/watch?v=G-XetRSWq2w,4409785
大量のびっくりチキンを一気に鳴らして目を覚ましたい,/watch?v=QcqF-Z5ad0E,1523967
超ムズい知恵の輪？３分ではずしてやんよ！【キャストマーブル】,/watch?v=mqxzOqwrhuA,4246743
【閲覧注意】激臭おならスプレーを鼻の穴に吹きかけたら大変なことにんなった,/watch?v=uqMIbzr9pdI,1244475
【宝くじ】ワンピーススクラッチ100枚買ってみた！1000万カモン！【ワンピーススクラッチ】,/watch?v=I4zK6t1ImMA,2924867
息止めチャレンジで4分11秒突破なるか!?,/watch?v=MjCVDXzLzIQ,7351860
【閲覧注意】トイレットペーパー20年分トイレに入れてみた【1000ロール】,/watch?v=TwXogNOaQl4,6039938
ライザップピザ全種類買って食べてみた！食べても太らない!?,/watch?v=3XOXUsFuZms,2281369
365日放置してた巨大グミ食べてみた！,/watch?v=FmB3GYeiiiQ,4592250
ヒカキンゲーミングスタジオをパワーアップ！,/watch?v=16mHPCIbKUw,3464322
耳にぶっ込むとiPhoneで体温がわかる温度計!? 色々測ってみた！,/watch?v=FF9iR3yKyR0,671092
スーパーカップを包丁で真っ二つにすると食べやすい!?,/watch?v=dBY64Hi4XOQ,5509157
LINEでりんなちゃんに『怖い話』って聞いたら怖すぎた…【ホラー】,/watch?v=_O6QVxqSz1Y,7057610
勝手にヒカキンクイズアプリが出てる！怒ったから100点とってやんよ！,/watch?v=AQc5HYX4G0I,5526876
幻のUFO追加ソースボトルを手に入れた！,/watch?v=Djgagh7mXHk,2328060
140cmの超巨大傘とか変な傘色々買ってみたw,/watch?v=ZumwVFa2A7w,1495391
【放送事故】ウルトラデスソース飲み込んだらセイキンが。。。,/watch?v=swoMSbvtJuM,4707042
猫がピアノ!? ドレミファキャットで曲当てクイズ！,/watch?v=fz4tEkRq0KQ,5808162
【気絶レベル】中国の臭豆腐が異次元級に臭かった【大ピンチ】,/watch?v=kohHUSndk8g,3832123
母親にデスソース食べさせたらまさかの結果に【ウルトラデスソース】,/watch?v=UVjsDLnGw08,2866940
ヒカキンの母登場w 色々質問してみたw,/watch?v=gm91kskWxaY,4650626
100均のスライム風船全力で膨らませてみた！,/watch?v=OC0IDHyQlWI,9373189
声を８種類に変えてみた【マルチボイスチェンジャー】,/watch?v=h7hFeGcR7EQ,1812585
ダジャレ1300個搭載ロボに笑わせてもらおうとしたら…,/watch?v=BwwTqUQc7J4,3265908
世界一臭い食べ物をさらに腐らせて食べたら大変なことになった【シュールストレミング】,/watch?v=fJXcyRJHpE4,6201371
はじめしゃちょー セイキン マスオのストレス測ってみたw,/watch?v=ujayeldVSbc,3026911
ゴジラのたまご食べてみた！,/watch?v=YTLjrJ1DG-0,3036063
【超ラッキー!?】ハート型のハーゲンダッツ『幸せのハーゲンハート』があるらしい…,/watch?v=J5sBXPuFYOU,3983737
【負傷TV】YouTuber魂による愛と悲しみの負傷…【紙一枚で栓抜きに挑戦】,/watch?v=Zo5S4vg-5xs,1907306
自動味噌汁マシンで味噌汁作って飲んでみた！,/watch?v=IhwjKSaEWcI,3199540
かき氷シロップそのまま凍らせてかき氷にしたらまさかの結果に…,/watch?v=D6OIhQb3Mkc,3744949
羽が光って時計が見えるUSB扇風機がスゴかったw,/watch?v=pRr3lHPikS0,2459436
ヒカキンvsセイキン！ラスボスになってセイキンぶっ倒すよ,/watch?v=557FlXaIVFQ,7281508
自分のストレス測ってみたらビックリな結果に!?,/watch?v=b65UnbE8jB8,906351
BOSEのテレビ用スピーカー買ったら大迫力だった！,/watch?v=KEyrQq4kgtI,4475514
富士山型の氷作ってみた！,/watch?v=5hXiOofA07A,1041053
寝てるカズさんの眉毛をマジックでつなげるチャレンジ！,/watch?v=vHpRchiWaUw,2150746
ヒカキン vs カズ！黄色スイカ早食いバトル！,/watch?v=oKOsR4U5IlQ,4215348
ダイソンのドライヤー２台でピンポン球を空中浮遊！？,/watch?v=tXEiJ64JILs,1110894
透明なコーラ！ウィルキンソンドライコーラ飲んでみた！,/watch?v=L6kZhi3_Se8,749428
超強力磁石2160個で遊んだらスゴいことに！w,/watch?v=jaB5FstkqYA,6567209
納豆100人に配ってみた！in茨城 水戸,/watch?v=lnUVo33xPbM,1650267
プラネタリウム買って顔面プラネタリウム,/watch?v=NcOgo-jA4HM,467673
左回り!? 右回り!? 錯覚診断がおもしろい！,/watch?v=LDsD9U3on7E,2553760
大量の冷却スプレージェルで巨大ボール作ってみた！【真似しないでね】,/watch?v=6Z4VllQnPvc,11975972
【期間限定】ヒカキンTシャツ2016夏ver.出たよー！,/watch?v=KkN5JPQX_KA,736330
スイカとメロン凍らせてかき氷にしてみた！リアルスイカメロンかき氷！,/watch?v=XDTtgmqZ5iE,2457449
【密室危険】超激くさポテチをビニール袋の中で開けてみた！,/watch?v=QUypN2U9OWU,830397
ダイソンの羽根なし扇風機買ってみた！,/watch?v=cQJvZzSN0gw,1192930
割れないコップ落としてみたw,/watch?v=w_QxGcIuj1I,3281004
ポテトチップス『冷やし中華はじめました味』食べてみた！,/watch?v=BZV2LWHLjQo,646988
宙に浮くスピーカーがあるだと！？,/watch?v=7GygwbQUpDE,2533183
ふわふわかき氷機『とろ雪』が感動レベルだった,/watch?v=oExPx3cYzB8,4673429
【初体験】洗顔器で豪快に顔洗ってみた！,/watch?v=BHLsnUxlUZY,820211
イベント変更点についてのお知らせ！【HIKAKINと食べよう納豆祭り!】,/watch?v=bfX0XvSMiFw,240895
iPhoneが牛乳に水没!?,/watch?v=P3DF7-IqIj0,2399610
エアーソファー膨らまして寝てみた！,/watch?v=_e-id-5ouAs,857405
四角いスイカの愛と悲しみの物語,/watch?v=p_eIQtGFA0k,7305981
竜巻発生させてみた！,/watch?v=KdKGnNNyG9g,1532049
茨城県の水戸で納豆配りますw,/watch?v=rdTQi0l1ezI,401653
大量のうんちペッタンボールを本気で壁に投げつけてみた！,/watch?v=XVhuXZQiEeo,6282729
無限に投げれる水風船!? 本気で投げまくってみた！,/watch?v=GlMgq1OG1Kk,1897761
うまい棒とチロルチョコの自販機買ってみた！,/watch?v=wqchkdf-THA,4152033
足突っ込むマッサージ買ったら激強だった,/watch?v=oQl-FELgcF4,1273133
グミで出来てるコップで牛乳飲んだら。。。,/watch?v=zAbLaHx2FPY,4469440
ごはんに合う!? たくあんコーラ&うめぼしコーラ！,/watch?v=VMZZNOOaOqY,933117
さわってもわれないシャボン玉!? ミニタッチバブル！,/watch?v=Y0znM3elhh8,920759
【閲覧注意】プチ整形!? 簡単に鼻が高くなる !?,/watch?v=xQON7KlrPoA,1090522
超絶可愛いペコちゃんのダルマが欲しい！ダルマクラブ開封！DARUMA CLUB,/watch?v=nVPXfRBgS1g,727524
牛乳味、りんご味、トースト味のポテトチップス食べてみた！,/watch?v=z2tSLyvd0H4,952469
首にかける扇風機買ってみたw,/watch?v=X8wV51BaYc4,634914
【人類未体験】強炭酸のペプシストロング5.0GV飲んでみた！,/watch?v=0BWBEC6TtLQ,1010205
ハワイの海で魚探してみた！,/watch?v=1UEO0UiaWys,3776307
ヒカキン、初めてのハワイ。,/watch?v=jkN7osdJ6Ns,2477056
粘土なのに跳ねる!? バウンド粘土本気で床に叩きつけてみた！,/watch?v=zCs5em3-LXI,2108153
プリン専用醤油かけてプリン食べてみた。。。,/watch?v=XGZlAVPp80I,983723
水入りジップロックにえんぴつを刺しても水が漏れないらしい,/watch?v=fLw_u2eNqH8,6152426
ビールの超音波泡立て器でコーラは泡立つのか試してみた！,/watch?v=5mqrdqqCVTE,1849330
セメダインを水に入れると生きてるみたいに動き出す！？,/watch?v=0z3_W5RtAnI,5194288
水に入れると固まる砂!? マジックサンドがマジですげえ！,/watch?v=AZonOVImNoo,2832566
スピーカーにシャンプーしてみた！Anker SoundCore Sport,/watch?v=ehItF_vCOlw,1464719
３時間回るコマ!? ハイテクゴマⅡ回してみた！,/watch?v=4pSYqAPMUzY,2459135
ピグパーティはじめたからみんな会いに来てー！質問コーナーもやるよ！【ヒカキン×ピグパ】,/watch?v=vvezGNjakd0,1754645
宇宙最強!?のバッテリー！スマホ40回充電できるAnker PowerHouse,/watch?v=QMPlqgcnW8c,1430033
１億円座椅子買ってみた！,/watch?v=D9k_EJn-m68,5229552
ぐるぐる筋トレマシン『バーンマシーン』買ってみた！,/watch?v=jGxsYUNrEaI,2241264
3%の人しか解けない間違い探ししてみた！,/watch?v=gzDcNwdj4Hg,3833494
10kgのダンベルでマッチョ化計画スタート！,/watch?v=SpzJVvdd864,1358444
USBプラズマボールがめちゃキレイ！,/watch?v=vZuux-mT6DE,2646892
【閲覧注意】部屋に巨大クモが出現し大パニック！,/watch?v=eJBQ54mf318,14676317
おっとっとアイスは本当におっとっとの味するの!?,/watch?v=Hkt3ld8i-1Q,971061
ユーチューバーイベントがめちゃ盛り上がった！【YouTube Meetup】【YouTuber】,/watch?v=4d7EYHYLyIM,759754
天気で結晶が変化する!?ストームグラスが超綺麗！※冷蔵庫は入れちゃいけないみたいです！,/watch?v=5Rpqbf2pgCw,1592144
【閲覧注意】イナゴとハチノコ無理して食べたら。。。【ゲテモノ】,/watch?v=mk7eA8NIhtk,1446499
発砲スチロールを除光液につけるとドロドロになるだと!?,/watch?v=V2Y7C40NLZo,8336129
青いさきいか食べてみたら…【グロ】,/watch?v=qs6waosSUjU,811456
ダイソンのドライヤーがヤバイ！ Dyson Supersonic,/watch?v=jP_86ndCm7c,1629561
指一本で人は椅子から立てないって本当！？,/watch?v=J9BjzJ2-HJ8,3050244
チョコエッグ ポケットモンスターXY&Z５個開封でシークレットを狙う！,/watch?v=TXsmJF0bx5I,3526400
偽ヒカキン登場!?,/watch?v=iZ1-W1AtrvQ,2426434
障子(しょうじ)ぶち破きまくってみた！,/watch?v=JaB4NGfNnik,3197814
セイキンのものまねしながらインスタントラーメンでピザ作ってみた！,/watch?v=RLADx0BQ6ZI,3780295
【世界一精密】10分以上回る時が止まっているようなコマ回してみた！,/watch?v=nGytFiISxRY,4759112
【実験】網に入れたキッチンペーパーは燃えないって本当!?【マネしないでね】,/watch?v=s_18hGVZrqw,1158170
【爆笑】カメラアプリ『SNOW』で変顔しまくってみた！w,/watch?v=u53FD_I2Iuo,2592367
97%が正解できない!?カラーIQ診断してみた!,/watch?v=_yD6knkIxks,2826543
自動的に混ざるマグカップがマジですごいw オートミキシングマグカップ SELF STIRRING MUG,/watch?v=6qhdhEbm1F4,4309691
シャボン玉150個一気に出してみた！,/watch?v=s_1qTSdYM8w,788143
ヒカキンとはじめしゃちょーが顔交換してみたw,/watch?v=_77LiKHqN84,4655382
寝てるはじめしゃちょーの顔に落書きしてみた！【ドッキリ】,/watch?v=tt2-40Vueu4,7249290
マインクラフトの消しゴム『マイケシ』でマイクラの世界を再現してみた！,/watch?v=uc2M7g2sQKA,5729156
【閲覧注意】毛穴スッキリパック20枚で顔面一気にスッキリしてみた！【真似しないでね】,/watch?v=Ulna_THGH28,5142439
5/31イベント出ます！YouTube クリエイター Meet & Greet,/watch?v=ShSns8e3tpU,142296
からあげクン ドラゴンクエストホイミ味がマジで美味い！【ドラクエ × ローソン】,/watch?v=5uLmic01wiI,775274
当たり付き自販機で当たるまで買ってみた！,/watch?v=dm_vgBC9ojY,4131159
アロマ全力で吸引して癒されてみた！,/watch?v=EXImwcr3MqI,827917
PS4 & Xbox Oneが当たる1000円ガチャ引いてみた！,/watch?v=0tHWcfBZygk,1583792
うなぎコーラはうなぎの味がするのか飲んでみた！,/watch?v=Z_DEPfbh-KI,496007
ヒカキン vs セイキンでUFOキャッチャーバトル！負けたらデスソース！,/watch?v=9cxhilH4CJs,4568878
宇宙最強のゲーミングPCがやってきた！エイリアンウェア Area-51 【ALIENWARE】,/watch?v=wtmcUdr1PbA,3350187
どうも足くさマンです,/watch?v=jFQt0iWSLp8,947673
ディズニーペアチケットが当たる1000円ガチャ引いてみた！,/watch?v=m5SBH1xiASI,2059287
【マインクラフト】ミニフィギュア アイスシリーズ５箱開封してみた！,/watch?v=BcXAHN7Pqgk,2392477
パンチングボール本気で殴りまくってみたらアクシデント連発…,/watch?v=hRqSz5kxakI,2665578
【超激辛】地獄の一撃ソース vs デスソースどっちが辛いか検証！,/watch?v=7XmSTXBPdPI,2286198
気持ちいいねこれ,/watch?v=L_Cgwp2c_nU,1172471
コーラで氷ボトル作ったら大変なことになった,/watch?v=EbJZ-yqt3X4,3897474
ピーチパインって桃の味すんの!?,/watch?v=K_tZ45Q-0ig,971821
マシュマロとヨーグルトで作れる【フワシュワ】が超うまい！,/watch?v=phHu4SyVe8M,1575328
３万年前の水飲んでみたら…,/watch?v=SDWvDLM2HaI,1036893
いきなりセイキンにLINEスタンプ送りまくるとどんな反応するのか！？【ヒカキンLINEスタンプ第２弾】,/watch?v=7VIG4N93aac,5113419
巨大ハゲおやじがやってきた！？,/watch?v=MxBAPLDu7kA,567489
コカ・コーラ自販機ロボ【ベンディングマシンレッド】がやってきた！,/watch?v=DjIdC15GyNU,6258777
ドミネーターで犯罪係数計ってみた！ヒカキンとセイキンどっちが悪いやつなのか!?,/watch?v=Y3_T9107d2Y,4252060
お歳暮ドラゴンボールセット買ってみた！,/watch?v=oRo-SXmXE8c,1105541
四つ葉のクローバータイムアタックしてみたらまさかの結果に！？,/watch?v=2zx0k6HQmr0,970399
カップヌードルリッチ フカヒレ vs スッポンどっちが美味いかバトル！,/watch?v=8fb0c2MFNnE,933867
【闇ガチャ】闇鍋カプセル３回引いたので開封してみた！,/watch?v=_JjjFDl5SK0,2580043
本日の高田公園でのイベントについて,/watch?v=UgnTFQq868k,557559
おみくじバトルで大爆笑w ヒカキン vs セイキンはどちらが運を持っているのか!?,/watch?v=huxBCySEuNc,1728027
【熊本地震】災害時に役立ちそうな情報など,/watch?v=mD3XQyqOL54,1088095
【恐怖!?】すっぽんドリンク飲んでみた！,/watch?v=G2eWJnkwfFg,560870
【ゲスなおもちゃガチャ】引いてみたら…,/watch?v=7v8pHIh8MuE,1898502
女子高生とLINE！？ヒカキンとセイキンどっちがイケメンか聞いてみた！,/watch?v=dyFgt1pRGEs,4873851
ついに口から大量の煙が！？ヒカキン&セイキンで口から煙チャレンジ！,/watch?v=XpuMuOW6348,1424332
口から煙を出す方法！ 道具は一切必要なし！,/watch?v=eZvBfH1YAKU,1596310
コンビニ美味いものランキングベスト３！(2016/4月編),/watch?v=FsUNm9lVmaY,1617649
コーンポタージュグミ食べてみたら…,/watch?v=Zhg0IOHDO5E,690687
食べるポカリが出た！ポカリスエットゼリー！,/watch?v=SM4nYvhsn9c,943628
【閲覧注意】26歳ユーチューバー男性の悲しい物語。ゴキブリクラッカーチャレンジ！,/watch?v=GFY85PxMASw,1661561
上向いてても下が見える!?怠け者グラス使ってみた！,/watch?v=L3JwAqtNK4s,1349235
【心霊現象】ヤバい金縛りにあった話してたらまさかの事態に!?,/watch?v=5xLP2dQlBDM,4214101
ゾンビのお菓子!?東京ゾンビスナック食べてみた！,/watch?v=GfTfV-wHoeM,3887836
Wii Uが当たる1000円ガチャに初挑戦！,/watch?v=GthOW9aVP1A,5257113
『おそ松落としクッション』でだるま落とし出来るのか!?【おそ松さん】,/watch?v=u95GpLedHC0,4979623
テレビの大画面でオセロとタイピングゲームしてみた！,/watch?v=2siJl9Ys81g,2455839
地元でYouTubeテーマソング歌うぞー！イベント出演告知！,/watch?v=Olh3icB6rNk,497992
うまい棒めんたい味がカップ麺に合うらしい！,/watch?v=1ave1aURp8w,1426618
一万円札粉々にしてみた！,/watch?v=ppXUtcj__2c,9021903
モンストケーキ食べてみた！オラゴンとルシファー！,/watch?v=FyGliiRNXN8,1621948
【巨大】リアルキングスライム作ってみた！,/watch?v=mbznyf1X2kM,9414304
シルク・ドゥ・ソレイユ『トーテム』が超ヤバかった件w裏側にも潜入！,/watch?v=FWe2YD5jMyA,1203782
ゴールデン一万円札がやってきた！,/watch?v=sbsqt1mSqK8,1724016
R-1ヨーグルトを増殖させてみた！自家製ヨーグルトが作れるヨーグルトファクトリー！,/watch?v=qX8zumHbO1I,1502607
エアロバイク買って全力でこいでみたw,/watch?v=79wf4S31WRY,1135342
寝てる自分を撮影してみたら爆笑w,/watch?v=PyO1y6x7oQc,5052527
【握ってストレス発散肉まん】投げつけてみた！,/watch?v=YnJ3t16AdvA,1295467
256色に光るライトでパーリピーポーしてみた！,/watch?v=J-_WgYiP_Ns,1194546
ポテトチップス味のコーラ飲んでみた！,/watch?v=CFEUSWbPnc0,924403
ペヨングとペヤング比較してみた！,/watch?v=3GoHeuyYBs8,1660239
また愚痴ってもいいですか…愚痴動画パート２,/watch?v=v05a_EHfJg0,1922745
トイレ型のスピーカー！ザ・トイレスピーカー使ってみた！,/watch?v=lHQWHwLITLU,1325382
コカ・コーラ隠し金庫にお金隠してみた！,/watch?v=ey4sFMQDNOU,6079699
赤いきつねの関東 関西 北海道比較してみた！,/watch?v=Rotu-rtvlrs,1113230
【閲覧注意】鼻に突っ込むマスクがあるだと！？【花粉症対策】,/watch?v=dQfQGU2qF2w,784824
UNOでガチバトルしてみた！,/watch?v=Dx8u6O6cZYs,2300137
18禁チョコレートが笑えないレベルでヤバかった件,/watch?v=dXTRNroDMtU,3669314
コカ・コーラ専用グラスでコーラ飲んだら…,/watch?v=3qAU-upJIm8,4456089
スプラトゥーングミ３袋開封でタコを狙う！,/watch?v=4dGN8J7gOB8,2046933
コーラでシャンパンタワーやってみたw,/watch?v=WnJ230xDZ4I,7419279
【悲報】練乳凍らせてアイスにしようとしたら…,/watch?v=iMn4701jS6M,3552739
ヒカキン&くまみき暴走!?〜ヒカキン宅カーテンが出来るまで〜,/watch?v=SVhPHv0ubec,2066191
白ネコに白猫プロジェクトのガチャ引いてもらったら当たるのか!?,/watch?v=0ovn2ltKq0c,4971037
ガリガリ君リッチ桜もち食べてみた！,/watch?v=5nnSsh-WXIM,741083
おそ松さん 松パーカー vol.2 十四松ver. 買ってみた！,/watch?v=Zo0JoCB71ww,1516969
【閲覧注意】ゴキブリクラッカーのゴキブリを空中でキャッチできるかチャレンジ！,/watch?v=3eMbF4ebcBM,1187022
飛び出す!?富士山!頂きグミ食べてみた！富士山クイズもあるよ！,/watch?v=ISqqFK8tE9E,772258
焼さんまチョコ食べてみた！,/watch?v=drhWiNuCdek,1487412
EDGE × うる星やつら 鬼シビ 辛みそラーメン食べてみた！,/watch?v=QJL_s7EqhZ0,928331
18禁カレーチップス食べたらエライことに。。。【超激辛】,/watch?v=fnWrsy_cMuA,3110323
【激マズ】タイヤ味のグミ!? 食べてみた！ハリボグミ シュネッケン,/watch?v=KS8n9cY-YYM,1291881
いちごショートケーキ味のポテトチップス食べてみた！,/watch?v=ZNDQmpBj0bs,903544
どこかにコインが隠れてる!? チェスパズル解いてみた！【ネタバレ注意】,/watch?v=vtxPltj9Thg,2677530
カップラーメンがうまくなる魔法の粉があるだと!?,/watch?v=kF2DQuQpRf8,2843458
愚痴っていいですか…はじめての愚痴動画,/watch?v=WcZRo5F3Ig0,2190423
何が出るかな!? ドラえもんの鈴!? アツメテドラスズ４個開封！,/watch?v=rVgmalY_-CA,1743308
つぶつぶねんどで遊んでみた！,/watch?v=7Fv-sSA5z3U,4434372
ユーチューバーイベントがスゴく盛り上がった！【YouTube Meetup】,/watch?v=LfZkpGx_mZQ,3649479
【大阪弁うまい棒】食べてみた！関西限定！,/watch?v=hnyibNrDJYQ,666116
デスソースの150倍辛い!? コブラチリソース食べてみた！,/watch?v=Mk0l2PoUqGk,2381843
プリントーストがウマすぎる！のせて焼くだけでフレンチトースト！?,/watch?v=mFQ-aeddgM8,2203691
全力で若作りしてみた！,/watch?v=8tuhQcRaQP8,2012559
ピンクのレッドブル!? RedBull サクラフレーバー飲んでみた！,/watch?v=GqmW9TxJML4,736126
スマホ顕微鏡で頭皮を見てみたら…やっべえ…,/watch?v=rYZCHTrjloA,3484903
マインクラフト ジオラマフィギュア５個開封！,/watch?v=N75Au9R4390,2980412
辛辛魚食べてみた！激辛カップ麺！,/watch?v=KgtgsCNqba8,2945375
チョコもち作って食べてみた！メチャうまいよw,/watch?v=yE4yjUhUcGM,2564734
マックチョコポテト食べてみた！,/watch?v=_x6-INzQ37c,1694178
ハンバーガーの名前考えると賞金140万！マクドナルド キャンペーン！,/watch?v=x14ciJFH85M,1514923
アゴを支えてくれる！あごのせアーム！,/watch?v=gTIwEdUgiOI,1012154
siriとボイパセッションしてみた！ビートボックスバトル！,/watch?v=ji0UuFqa4o0,3303092
【閲覧注意】胃腸炎だけどおならホイッスル使ってみた！,/watch?v=ob5lFE2EUPs,1445124
胃腸炎になりました。,/watch?v=LwEPV_dZFd8,2199449
セブン-イレブンのリニューアルしたドーナツ全種類食べてみた！,/watch?v=6Hore8VM6T8,1536375
スマホを置くだけで爆音になるスピーカー！?,/watch?v=4stCF3b0u6c,2273708
眠気が吹き飛ぶ!? 間違えてノーズミント鼻に突っ込んだw,/watch?v=rlfVmYpSJ8g,688630
10袋中9袋は激辛の柿の種で運試ししてみた！,/watch?v=31FfhIIhjQg,1010348
YouTuberと交流できるかも！YouTube クリエイター Meet Up,/watch?v=MaJE-G_y1q8,292537
【閲覧注意】おならの音が出る『にぎりっ屁』で遊んでみた！,/watch?v=RN9BMEUfA9s,1968643
マサイ族並みの視力になれる!? サプリ飲んでみた！,/watch?v=8w8k-zPU8bU,2951390
8年ぶりにパン焼いてみた！バルミューダスチームオーブントースター！,/watch?v=fLugnGLVVPI,1370476
鬱ガチャ3回引いてみたら…,/watch?v=qXalN4X_MKY,2872624
謎のフルーツ『アテモヤ』食べてみた！森のアイスクリーム,/watch?v=zlpNsgqGUco,1087670
10秒どん兵衛が美味しいって本当 !?,/watch?v=m6K2qwbXeFw,5186206
【第5回】1000円自販機でついに大当たりのPS Vitaが!?【千円自販機】,/watch?v=MfcMT6lIHiE,7807563
大量の歩くものまねうんち君に大合唱させてみた！,/watch?v=VDJiQ5LxXAo,5584784
本物そっくりキャンドルLEDライト買ってみた！,/watch?v=lBHT-wOBw0Q,539326
【リベンジ】マインクラフトミニフィギュア黒曜石シリーズでゾンビを狙う！,/watch?v=DlqJpyHJb-8,2857410
デスソースチャーハン作ってみた！【男の料理】,/watch?v=FBF6WQayhdQ,8542719
一平ちゃん チョコソース 焼きそば食べてみた！,/watch?v=FvSQNDu6Osc,1498459
